Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change
2021-01-29 00:00:00-05:00,132.82204425725396,133.7118958736391,127.3265040222691,129.03775024414062,177523800,0.0,0.0,-5.016387939453125
2021-02-01 00:00:00-05:00,130.78811648710231,132.382025036544,128.0305580092376,131.1694793701172,106239800,0.0,0.0,2.1317291259765625
2021-02-02 00:00:00-05:00,132.72424395973647,133.29140160318417,131.6290512252896,132.00064086914062,83305400,0.0,0.0,0.8311614990234375
2021-02-03 00:00:00-05:00,132.75359589858172,132.76338399842402,130.6512135144698,130.97390747070312,89880900,0.0,0.0,-1.0267333984375
2021-02-04 00:00:00-05:00,133.28163010930348,134.35726158111493,131.60949161173116,134.3474884033203,84183100,0.0,0.0,3.3735809326171875
2021-02-05 00:00:00-05:00,134.50908231283685,134.57762667448057,133.04989583580434,133.9312744140625,75693800,0.205,0.0,-0.4162139892578125
2021-02-08 00:00:00-05:00,133.2163526662309,134.1271243056185,132.12931132170925,134.07815551757812,71297200,0.0,0.0,0.146881103515625
2021-02-09 00:00:00-05:00,133.794160762308,135.02810861159247,133.04009812460947,133.19677734375,76774200,0.0,0.0,-0.881378173828125
2021-02-10 00:00:00-05:00,133.6570659007377,134.15652670809476,131.62008648609935,132.58961486816406,73046600,0.0,0.0,-0.6071624755859375
2021-02-11 00:00:00-05:00,133.089038759108,133.56890897986432,131.00310583519575,132.33497619628906,64280000,0.0,0.0,-0.254638671875
2021-02-12 00:00:00-05:00,131.57114601186336,132.72673203035987,130.92479369142615,132.57003784179688,60145100,0.0,0.0,0.2350616455078125
2021-02-16 00:00:00-05:00,132.6875497490638,133.19678338492807,130.0433842053432,130.43511962890625,80576300,0.0,0.0,-2.134918212890625
2021-02-17 00:00:00-05:00,128.53526656232907,129.48520458494897,126.7920847141192,128.1337432861328,97918500,0.0,0.0,-2.3013763427734375
2021-02-18 00:00:00-05:00,126.52765402683634,127.31111000008823,124.77468454875732,127.02711486816406,96856700,0.0,0.0,-1.10662841796875
2021-02-19 00:00:00-05:00,127.54614162419251,128.00642141328152,126.13592396767972,127.18378448486328,87668800,0.0,0.0,0.15666961669921875
2021-02-22 00:00:00-05:00,125.36225709015602,127.03689430981674,123.00210901419216,123.39383697509766,103916400,0.0,0.0,-3.789947509765625
2021-02-23 00:00:00-05:00,121.20018174470592,124.08916170674335,115.9412507684533,123.25674438476562,158273000,0.0,0.0,-0.13709259033203125
2021-02-24 00:00:00-05:00,122.35576270436196,122.96293393818704,119.70181682290357,122.7572784423828,111039900,0.0,0.0,-0.4994659423828267
2021-02-25 00:00:00-05:00,122.10112834828038,123.8443097637338,118.04676040153694,118.4874496459961,148199500,0.0,0.0,-4.2698287963867045
2021-02-26 00:00:00-05:00,120.05436161448829,122.26761817552682,118.69311278217069,118.75187683105467,164560400,0.0,0.0,0.26442718505857954
2021-03-01 00:00:00-05:00,121.19036688497717,125.28390846528885,120.25022432936922,125.14680480957033,116307900,0.0,0.0,6.394927978515653
2021-03-02 00:00:00-05:00,125.75401025440044,126.05759591790384,122.42433332459191,122.53205871582033,102260900,0.0,0.0,-2.61474609375
2021-03-03 00:00:00-05:00,122.22844344651476,123.10982945532405,119.31987335323863,119.53532409667967,112966300,0.0,0.0,-2.9967346191406534
2021-03-04 00:00:00-05:00,119.2317432928742,121.043476706908,116.16648638094868,117.64524841308594,178155000,0.0,0.0,-1.8900756835937358
2021-03-05 00:00:00-05:00,118.47767529541257,119.41781793599816,115.13820351970436,118.9085693359375,153766600,0.0,0.0,1.2633209228515625
2021-03-08 00:00:00-05:00,118.42871440428696,118.49726624291924,113.80634050910876,113.95323944091795,154376600,0.0,0.0,-4.9553298950195455
2021-03-09 00:00:00-05:00,116.56799931968268,119.53532603787087,116.33296553737974,118.58538818359376,129525800,0.0,0.0,4.63214874267581
2021-03-10 00:00:00-05:00,119.17300494355756,119.64307259137804,116.97933101509352,117.49837493896484,111943300,0.0,0.0,-1.0870132446289205
2021-03-11 00:00:00-05:00,120.0054136630402,120.66155375457802,118.75189006380668,119.43740844726562,103026500,0.0,0.0,1.9390335083007812
2021-03-12 00:00:00-05:00,117.9096753120108,118.66374551985696,116.69532528168106,118.52664184570312,88105100,0.0,0.0,-0.9107666015625
2021-03-15 00:00:00-04:00,118.89878489040191,121.43521029322804,117.92925646093556,121.4254150390625,92403800,0.0,0.0,2.898773193359375
2021-03-16 00:00:00-04:00,123.10003332040462,124.58859800719728,122.14030770669926,122.97272491455078,115227900,0.0,0.0,1.5473098754882812
2021-03-17 00:00:00-04:00,121.48417554210349,123.2567354431882,119.80953829345351,122.1794891357422,111932600,0.0,0.0,-0.7932357788085795
2021-03-18 00:00:00-04:00,120.33838679332246,120.63218467815764,117.83133940333364,118.03699493408205,121229700,0.0,0.0,-4.142494201660156
2021-03-19 00:00:00-04:00,117.42002094580911,118.91837362659142,117.2045701733795,117.5081558227539,185549500,0.0,0.0,-0.5288391113281392
2021-03-22 00:00:00-04:00,117.84111686267951,121.30789701087852,117.77256502944914,120.83782196044922,111912300,0.0,0.0,3.3296661376953125
2021-03-23 00:00:00-04:00,120.7790622644444,121.67023607344365,119.61367365801,120.00540161132812,95467100,0.0,0.0,-0.8324203491210938
2021-03-24 00:00:00-04:00,120.27961562028884,120.35796270962354,117.58649606502368,117.6060791015625,88530500,0.0,0.0,-2.399322509765625
2021-03-25 00:00:00-04:00,117.067471270447,119.14362451394696,116.53863957243502,118.0957489013672,98844700,0.0,0.0,0.4896697998047017
2021-03-26 00:00:00-04:00,117.86069130267391,118.9673232790118,116.46026897888558,118.7029037475586,94071200,0.0,0.0,0.607154846191392
2021-03-29 00:00:00-04:00,119.13382047799136,120.0445848677289,118.23285134256643,118.8791961669922,80819200,0.0,0.0,0.17629241943360796
2021-03-30 00:00:00-04:00,117.62568421787552,117.90968684829242,116.40153881345304,117.42002868652344,85671900,0.0,0.0,-1.4591674804687642
2021-03-31 00:00:00-04:00,119.13383122234876,120.96514794970813,118.64417306481474,119.6234893798828,118323800,0.0,0.0,2.203460693359361
2021-04-01 00:00:00-04:00,121.10224675861323,121.61148790302032,119.95644110841516,120.45589447021484,75089100,0.0,0.0,0.8324050903320455
2021-04-05 00:00:00-04:00,121.307902963467,123.55053800574892,120.52444699817042,123.29591369628906,88651200,0.0,0.0,2.8400192260742188
2021-04-06 00:00:00-04:00,123.8835051715278,124.50047171699698,123.05108785639284,123.59950256347656,80171300,0.0,0.0,0.3035888671875
2021-04-07 00:00:00-04:00,123.22734781318158,125.27411489503632,122.5516173069286,125.25453186035156,83466700,0.0,0.0,1.655029296875
2021-04-08 00:00:00-04:00,126.28280364472393,127.6930211698086,125.8617049093269,127.66364288330078,88844600,0.0,0.0,2.4091110229492188
2021-04-09 00:00:00-04:00,127.11526001089156,130.2882352912627,126.79208383544986,130.2490692138672,106686700,0.0,0.0,2.5854263305664062
2021-04-12 00:00:00-04:00,129.77900590076266,130.10218208699078,127.92809861104266,128.52548217773438,91420000,0.0,0.0,-1.7235870361328125
2021-04-13 00:00:00-04:00,129.7006453418087,131.87472859216342,129.20118449529105,131.64947509765625,91266500,0.0,0.0,3.123992919921875
2021-04-14 00:00:00-04:00,132.14891620504176,132.20767277981324,128.93676060999385,129.29910278320312,87222800,0.0,0.0,-2.350372314453125
2021-04-15 00:00:00-04:00,131.05207461044608,132.20766032052305,130.87578995956704,131.71800231933594,89347100,0.0,0.0,2.4188995361328125
2021-04-16 00:00:00-04:00,131.52215920241792,131.8845013885763,130.52325256607145,131.3850555419922,84922400,0.0,0.0,-0.33294677734375
2021-04-19 00:00:00-04:00,130.74853273019744,132.66799953061252,130.58205072831794,132.051025390625,94264200,0.0,0.0,0.6659698486328125
2021-04-20 00:00:00-04:00,132.22729402668483,132.72673997153393,129.08368205696783,130.35679626464844,94812300,0.0,0.0,-1.6942291259765625
2021-04-21 00:00:00-04:00,129.6223037902088,130.98355282558484,128.5842309213411,130.7387237548828,68847100,0.0,0.0,0.381927490234375
2021-04-22 00:00:00-04:00,130.28819137060572,131.37523270585243,128.691916484977,129.21095275878906,84566500,0.0,0.0,-1.52777099609375
2021-04-23 00:00:00-04:00,129.4264516739939,132.3252196854989,129.4264516739939,131.54177856445312,78657500,0.0,0.0,2.3308258056640625
2021-04-26 00:00:00-04:00,132.04121232414715,132.2664508784838,130.79747649743766,131.93348693847656,66905100,0.0,0.0,0.3917083740234375
2021-04-27 00:00:00-04:00,132.21749238795277,132.6092278860221,131.33611366786397,131.61032104492188,66015800,0.0,0.0,-0.3231658935546875
2021-04-28 00:00:00-04:00,131.5319743761628,132.22729554802524,130.32741946991408,130.81707763671875,107760100,0.0,0.0,-0.793243408203125
2021-04-29 00:00:00-04:00,133.64729249509793,134.2348882340744,129.71043690758862,130.71913146972656,151101000,0.0,0.0,-0.0979461669921875
2021-04-30 00:00:00-04:00,129.05429445059093,130.79747618312226,128.35898828008084,128.7409210205078,109839500,0.0,0.0,-1.97821044921875
2021-05-03 00:00:00-04:00,129.30889540114953,131.2969208954017,129.10324738175748,129.79855346679688,75135100,0.0,0.0,1.0576324462890625
2021-05-04 00:00:00-04:00,128.47649401215057,128.77029185928455,124.07935891708368,125.20557403564452,137564700,0.0,0.0,-4.592979431152358
2021-05-05 00:00:00-04:00,126.52765546512585,127.75180076750355,125.32310067167651,125.4504165649414,84000900,0.0,0.0,0.2448425292968892
2021-05-06 00:00:00-04:00,125.24475462656136,127.06628344946,124.50047218444608,127.0564956665039,78128300,0.0,0.0,1.6060791015625
2021-05-07 00:00:00-04:00,128.36122497019778,128.76341535016718,127.01727233833384,127.7333984375,78973300,0.22,0.0,0.6769027709960938
2021-05-10 00:00:00-04:00,126.9485841924531,127.07610137244308,124.39803103278508,124.43727111816406,88071200,0.0,0.0,-3.2961273193359375
2021-05-11 00:00:00-04:00,121.15100238279965,123.86831307028534,120.43488385295905,123.51516723632812,126142800,0.0,0.0,-0.9221038818359375
2021-05-12 00:00:00-04:00,121.05290516296166,122.26931798264616,119.924776930157,120.43488311767578,112172300,0.0,0.0,-3.0802841186523438
2021-05-13 00:00:00-04:00,122.210466568413,123.75060457127589,121.8965533284754,122.59304809570312,105861300,0.0,0.0,2.1581649780273438
2021-05-14 00:00:00-04:00,123.84868340711706,125.45748946807892,123.45629004204032,125.0258560180664,81918000,0.0,0.0,2.4328079223632812
2021-05-17 00:00:00-04:00,124.407843211453,124.51575157542332,122.78922523617967,123.86830139160156,74244600,0.0,0.0,-1.1575546264648438
2021-05-18 00:00:00-04:00,124.15278563025984,124.57460719109478,122.40664300122052,122.47531127929688,63342900,0.0,0.0,-1.3929901123046875
2021-05-19 00:00:00-04:00,120.8174767252882,122.54399579839296,120.5231797892252,122.31837463378906,92612000,0.0,0.0,-0.1569366455078125
2021-05-20 00:00:00-04:00,122.84807975854324,125.29071688995896,122.7205476194022,124.88851165771484,76857100,0.0,0.0,2.5701370239257812
2021-05-21 00:00:00-04:00,125.38880628218745,125.56538290126356,122.82844904772396,123.04426574707033,79295400,0.0,0.0,-1.844245910644517
2021-05-24 00:00:00-04:00,123.61326129194566,125.50655252258387,123.5445930083176,124.68252563476562,63092900,0.0,0.0,1.6382598876952983
2021-05-25 00:00:00-04:00,125.38882767233348,125.8793250172458,123.91735809044054,124.486328125,72009500,0.0,0.0,-0.196197509765625
2021-05-26 00:00:00-04:00,124.54517948188608,124.96700104435908,124.01544955569106,124.43727111816406,56575900,0.0,0.0,-0.0490570068359375
2021-05-27 00:00:00-04:00,124.03506519253624,125.21223773945265,122.70093231441471,122.89712524414062,94625600,0.0,0.0,-1.5401458740234375
2021-05-28 00:00:00-04:00,123.18161536711064,123.40724398155514,122.18101940894144,122.23987579345705,71311100,0.0,0.0,-0.6572494506835795
2021-06-01 00:00:00-04:00,122.7009396887318,122.96580090820794,121.58262345666635,121.91615295410156,67637100,0.0,0.0,-0.32372283935548296
2021-06-02 00:00:00-04:00,121.91614963197536,122.85788919730132,121.69052850380685,122.68131256103516,59278900,0.0,0.0,0.7651596069335938
2021-06-03 00:00:00-04:00,122.3085475666937,122.4753123171092,120.78802605947187,121.1902313232422,76229200,0.0,0.0,-1.4910812377929545
2021-06-04 00:00:00-04:00,121.71014648753794,123.7603978750087,121.49432976419564,123.49552917480467,75169300,0.0,0.0,2.3052978515624716
2021-06-07 00:00:00-04:00,123.77019414528634,123.91734258191596,122.455685075764,123.50533294677734,71057600,0.0,0.0,0.00980377197267046
2021-06-08 00:00:00-04:00,124.19201678624115,126.01664693882614,123.80943533813992,124.32935333251952,74403800,0.0,0.0,0.8240203857421733
2021-06-09 00:00:00-04:00,124.79040948266416,125.320139345526,124.11353118829405,124.71192932128906,56877900,0.0,0.0,0.38257598876954546
2021-06-10 00:00:00-04:00,124.6040371146966,125.75178904174489,123.54458473598592,123.71134948730467,71186400,0.0,0.0,-1.0005798339843892
2021-06-11 00:00:00-04:00,124.12335424741364,125.01604932374462,123.70153269741957,124.9277572631836,53522400,0.0,0.0,1.2164077758789205
2021-06-14 00:00:00-04:00,125.3888203369956,128.05707873593678,124.65308558909015,127.99822235107422,96906500,0.0,0.0,3.070465087890625
2021-06-15 00:00:00-04:00,127.46851414985214,128.11596439274774,126.92897228077248,127.1742172241211,62746300,0.0,0.0,-0.824005126953125
2021-06-16 00:00:00-04:00,127.89031623905244,128.4004298644377,126.0166564242002,127.67449951171876,91815000,0.0,0.0,0.5002822875976705
2021-06-17 00:00:00-04:00,127.3311548569367,130.028848752344,127.18399893605076,129.28329467773438,96721700,0.0,0.0,1.6087951660156108
2021-06-18 00:00:00-04:00,128.22383679349073,129.00860841718867,127.7627752318606,127.97859191894533,108953300,0.0,0.0,-1.3047027587890483
2021-06-21 00:00:00-04:00,127.821640717313,129.8915082047492,126.75237658053705,129.78359985351562,79663300,0.0,0.0,1.8050079345702983
2021-06-22 00:00:00-04:00,129.61686746983173,131.5297751112948,129.1165581853663,131.43167114257812,74783600,0.0,0.0,1.6480712890625
2021-06-23 00:00:00-04:00,131.2256734523153,131.7652153418464,130.69593597220694,131.15699768066406,60214200,0.0,0.0,-0.2746734619140625
2021-06-24 00:00:00-04:00,131.89274055501392,132.0791291253228,130.40164696110793,130.87252807617188,68711000,0.0,0.0,-0.2844696044921875
2021-06-25 00:00:00-04:00,130.92155015751234,131.34336422043498,130.28390440639663,130.5782012939453,70783700,0.0,0.0,-0.2943267822265625
2021-06-28 00:00:00-04:00,130.87247828435187,132.67747696633805,130.81362190950264,132.21641540527344,62111300,0.0,0.0,1.638214111328125
2021-06-29 00:00:00-04:00,132.23605611036993,133.89391406741058,131.79461827394496,133.73695373535156,64556100,0.0,0.0,1.520538330078125
2021-06-30 00:00:00-04:00,133.58001332775396,134.79643362980784,133.285716403387,134.35499572753906,63261400,0.0,0.0,0.6180419921875
2021-07-01 00:00:00-04:00,134.00181834511997,134.7179292565666,133.17778411117737,134.65907287597656,52485800,0.0,0.0,0.3040771484375
2021-07-02 00:00:00-04:00,135.27706699626796,137.33712993268188,135.12992605876377,137.2978973388672,78852600,0.0,0.0,2.638824462890625
2021-07-06 00:00:00-04:00,137.40581837883465,140.4272223441988,137.40581837883465,139.3187255859375,108181800,0.0,0.0,2.0208282470703125
2021-07-07 00:00:00-04:00,140.80979823813112,142.13412662009884,139.94654641141975,141.82022094726562,104911600,0.0,0.0,2.501495361328125
2021-07-08 00:00:00-04:00,138.88708851917443,141.3199136476054,137.99439352314687,140.51551818847656,105575500,0.0,0.0,-1.3047027587890625
2021-07-09 00:00:00-04:00,140.03481768896486,142.87965213094947,139.93671375569977,142.3499298095703,99890800,0.0,0.0,1.83441162109375
2021-07-12 00:00:00-04:00,143.42905358767305,143.5369619572258,141.26108178795414,141.75157165527344,76299700,0.0,0.0,-0.598358154296875
2021-07-13 00:00:00-04:00,141.29049524015778,144.6552631625385,140.89810937466933,142.869873046875,100827100,0.0,0.0,1.1183013916015625
2021-07-14 00:00:00-04:00,145.28310883443004,146.7251502829961,144.8710841617855,146.31312561035156,127050800,0.0,0.0,3.4432525634765625
2021-07-15 00:00:00-04:00,146.40139204350953,147.14693110576383,144.29227704985763,145.6558380126953,106820300,0.0,0.0,-0.65728759765625
2021-07-16 00:00:00-04:00,145.6362410789104,146.9115026110032,143.10531186121412,143.60560607910156,93251400,0.0,0.0,-2.05023193359375
2021-07-19 00:00:00-04:00,141.01584680711036,141.3297675292612,138.97540701882156,139.74057006835938,121434600,0.0,0.0,-3.8650360107421875
2021-07-20 00:00:00-04:00,140.73134040588818,144.3021055613893,140.24085060448107,143.3701629638672,96350000,0.0,0.0,3.6295928955078125
2021-07-21 00:00:00-04:00,142.76193152657456,143.35052515664478,141.87905605002695,142.6343994140625,74993500,0.0,0.0,-0.7357635498046875
2021-07-22 00:00:00-04:00,143.16418458989693,145.38119339718892,143.03665243470164,144.00782775878906,77338200,0.0,0.0,1.3734283447265625
2021-07-23 00:00:00-04:00,144.74354520106823,145.89128955450275,144.12552325361847,145.7343292236328,71447400,0.0,0.0,1.72650146484375
2021-07-26 00:00:00-04:00,145.44983674086862,146.98016238783268,144.8906712329459,146.15614318847656,72434100,0.0,0.0,0.42181396484375
2021-07-27 00:00:00-04:00,146.28367134614484,146.37197088515492,142.7815820012702,143.97837829589844,104818600,0.0,0.0,-2.177764892578125
2021-07-28 00:00:00-04:00,142.055677862558,144.17459775469044,139.82884959716242,142.22244262695312,118931200,0.0,0.0,-1.7559356689453125
2021-07-29 00:00:00-04:00,141.93794538991892,143.76256810470676,141.8300370316254,142.869873046875,56699500,0.0,0.0,0.647430419921875
2021-07-30 00:00:00-04:00,141.63384765830753,143.5467549956197,141.36897895973763,143.085693359375,70440600,0.0,0.0,0.2158203125
2021-08-02 00:00:00-04:00,143.57618608404002,144.15496050085218,142.4872980441341,142.75216674804688,62880000,0.0,0.0,-0.333526611328125
2021-08-03 00:00:00-04:00,143.03666819442836,145.22424904825027,142.4186461047736,144.55718994140625,64786600,0.0,0.0,1.805023193359375
2021-08-04 00:00:00-04:00,144.46888896008065,144.9789876420746,143.49771363915664,144.15496826171875,56368300,0.0,0.0,-0.4022216796875
2021-08-05 00:00:00-04:00,144.18438299191783,145.02802607928103,143.38979188016344,144.2628631591797,46397700,0.0,0.0,0.1078948974609375
2021-08-06 00:00:00-04:00,143.78145521800718,144.52811125895926,143.07409055142688,143.57513427734375,54126800,0.22,0.0,-0.6877288818359375
2021-08-09 00:00:00-04:00,143.6341167997497,144.1253415596606,142.96605832194606,143.5260467529297,48908700,0.0,0.0,-0.0490875244140625
2021-08-10 00:00:00-04:00,143.86990116446182,145.11761617478157,142.74990938091966,143.04464721679688,69023100,0.0,0.0,-0.4813995361328125
2021-08-11 00:00:00-04:00,143.48676242099202,144.14500183270837,142.97588444809625,143.3000946044922,48493500,0.0,0.0,0.2554473876953125
2021-08-12 00:00:00-04:00,143.62427568758085,146.43408148324338,143.2804124119522,146.27688598632812,72282600,0.0,0.0,2.9767913818359375
2021-08-13 00:00:00-04:00,146.35547686412104,146.8172292452653,145.66776533613606,146.4832000732422,59375000,0.0,0.0,0.2063140869140625
2021-08-16 00:00:00-04:00,145.93303676307946,148.53653683685468,143.89937416824054,148.46775817871094,103296000,0.0,0.0,1.98455810546875
2021-08-17 00:00:00-04:00,147.59336852823333,149.0179171538943,146.47337681670123,147.5540771484375,92229700,0.0,0.0,-0.9136810302734375
2021-08-18 00:00:00-04:00,147.1709497468386,148.0748015594601,143.5849997934154,143.79132080078125,86326000,0.0,0.0,-3.76275634765625
2021-08-19 00:00:00-04:00,142.48463177586973,145.40250762133363,141.96393480596424,144.1253204345703,86960300,0.0,0.0,0.3339996337890625
2021-08-20 00:00:00-04:00,144.852335346792,145.89372926487215,144.20391517444446,145.58917236328125,60549600,0.0,0.0,1.4638519287109375
2021-08-23 00:00:00-04:00,145.7070812526452,147.55409108829102,145.29445426636062,147.08251953125,60131800,0.0,0.0,1.49334716796875
2021-08-24 00:00:00-04:00,146.82703450199665,148.21229151485676,146.5322967346456,146.99404907226562,48606400,0.0,0.0,-0.088470458984375
2021-08-25 00:00:00-04:00,147.18071289883088,147.6817715872585,145.20599539492636,145.75616455078125,58991300,0.0,0.0,-1.237884521484375
2021-08-26 00:00:00-04:00,145.74637338262988,146.5028486213895,144.9211044997288,144.95057678222656,48597200,0.0,0.0,-0.8055877685546875
2021-08-27 00:00:00-04:00,144.89160530897522,146.13932000328586,144.25301931880034,145.99195861816406,55802400,0.0,0.0,1.0413818359375
2021-08-30 00:00:00-04:00,146.3849609641259,150.7961641778543,146.00180629681233,150.43264770507812,90956700,0.0,0.0,4.4406890869140625
2021-08-31 00:00:00-04:00,149.98073328612602,150.11827560641547,148.63476737580575,149.16529846191406,86453100,0.0,0.0,-1.2673492431640625
2021-09-01 00:00:00-04:00,150.14771919965136,152.25997906998205,149.66631367513128,149.8333282470703,80313700,0.0,0.0,0.66802978515625
2021-09-02 00:00:00-04:00,151.1694939628151,152.0045820021427,149.7252920539948,150.95335388183594,71115500,0.0,0.0,1.120025634765625
2021-09-03 00:00:00-04:00,151.0614031723945,151.9161442810365,150.4031639220067,151.59193420410156,57808700,0.0,0.0,0.638580322265625
2021-09-07 00:00:00-04:00,152.25017314379147,154.4999755027351,151.68035073618864,153.9399871826172,82278300,0.0,0.0,2.348052978515625
2021-09-08 00:00:00-04:00,154.2249168391998,154.28386141007834,151.27756836735605,152.3877410888672,74420200,0.0,0.0,-1.55224609375
2021-09-09 00:00:00-04:00,152.76104296663132,153.37015671921876,151.24806269015863,151.365966796875,57305700,0.0,0.0,-1.0217742919921875
2021-09-10 00:00:00-04:00,152.27966839354465,152.75123994335087,146.0902337122543,146.35549926757812,140893200,0.0,0.0,-5.010467529296875
2021-09-13 00:00:00-04:00,147.98635536010983,148.76248377665408,146.13934572293243,146.92530822753906,102404300,0.0,0.0,0.5698089599609375
2021-09-14 00:00:00-04:00,147.71127396657656,148.4186387371129,144.33164561645594,145.52040100097656,109296300,0.0,0.0,-1.4049072265625
2021-09-15 00:00:00-04:00,145.9527067281489,146.81726715283398,143.80113975643818,146.41445922851562,83281300,0.0,0.0,0.8940582275390625
2021-09-16 00:00:00-04:00,145.83480158277348,146.35549860208525,144.6362120312662,146.17864990234375,68034100,0.0,0.0,-0.235809326171875
2021-09-17 00:00:00-04:00,146.2081368960108,146.2081368960108,143.20182893412,143.49656677246094,129868800,0.0,0.0,-2.6820831298828125
2021-09-20 00:00:00-04:00,141.27621192681983,142.29795259981054,138.7906164043365,140.43130493164062,123478900,0.0,0.0,-3.0652618408203125
2021-09-21 00:00:00-04:00,141.4039444596108,142.062198793966,140.27413356999537,140.9127197265625,75834000,0.0,0.0,0.481414794921875
2021-09-22 00:00:00-04:00,141.91482962696435,143.86007547170124,141.17799248976206,143.29026794433594,76404300,0.0,0.0,2.3775482177734375
2021-09-23 00:00:00-04:00,144.07620306491208,144.4986641155713,143.08393453632246,144.2530517578125,64838200,0.0,0.0,0.9627838134765625
2021-09-24 00:00:00-04:00,143.1035803589877,144.88181133910382,143.00532942454424,144.34146118164062,53477900,0.0,0.0,0.088409423828125
2021-09-27 00:00:00-04:00,142.91693075651082,143.39833641093568,141.2958950689208,142.8186798095703,74150700,0.0,0.0,-1.5227813720703125
2021-09-28 00:00:00-04:00,140.7359125284644,142.20958700520225,139.20329347121574,139.41943359375,108972300,0.0,0.0,-3.3992462158203125
2021-09-29 00:00:00-04:00,139.96954460221633,141.91478990244383,139.5372645375023,140.32322692871094,74602000,0.0,0.0,0.9037933349609375
2021-09-30 00:00:00-04:00,141.13869603931272,141.84606086491695,138.8004614773993,139.0166015625,89056700,0.0,0.0,-1.3066253662109375
2021-10-01 00:00:00-04:00,139.40955581480685,140.41165834242722,136.66852874309458,140.14639282226562,94639600,0.0,0.0,1.129791259765625
2021-10-04 00:00:00-04:00,139.27201047308725,139.71412466072323,135.8432719339544,136.697998046875,98322000,0.0,0.0,-3.448394775390625
2021-10-05 00:00:00-04:00,137.04187484873813,139.7436107509028,136.91415162715586,138.63343811035156,80861100,0.0,0.0,1.9354400634765625
2021-10-06 00:00:00-04:00,137.02223174518275,139.6551891860821,135.94153130840195,139.50782775878906,83221100,0.0,0.0,0.8743896484375
2021-10-07 00:00:00-04:00,140.5492178228683,141.6888627981477,140.21518860317957,140.77517700195312,61732700,0.0,0.0,1.2673492431640625
2021-10-08 00:00:00-04:00,141.50220155063448,141.6495629805559,140.05799957344533,140.39202880859375,58773200,0.0,0.0,-0.383148193359375
2021-10-11 00:00:00-04:00,139.77308801685626,142.2685030339597,139.321154671985,140.30360412597656,64452200,0.0,0.0,-0.0884246826171875
2021-10-12 00:00:00-04:00,140.7162117326742,140.7358649165263,138.56464532596834,139.02639770507812,73035900,0.0,0.0,-1.2772064208984375
2021-10-13 00:00:00-04:00,138.76116078950477,138.91834130277414,136.7569555876891,138.43695068359375,78762700,0.0,0.0,-0.589447021484375
2021-10-14 00:00:00-04:00,139.61588767122242,141.3548273420417,139.02641202284653,141.23692321777344,69907100,0.0,0.0,2.7999725341796875
2021-10-15 00:00:00-04:00,141.24677567087335,142.35693346590534,140.99132919423647,142.29798889160156,67940300,0.0,0.0,1.061065673828125
